Filename	Atlas Name	Biospecimen	Assay	Level	Organ	Diagnosis	Data Access	File Format	HTAN Parent Data File ID	HTAN Data File ID	Data Category	Matrix Type	Linked Matrices	Cell Median Number Reads	Cell Median Number Genes	Cell Total	Sc RN Aseq Workflow Type	Sc RN Aseq Workflow Parameters Description	Workflow Link	Workflow Version	Synapse Id	Atlasid	Data File ID	Parent Data File ID	Is Raw Sequencing	Release Version	Metadata	View
sc_RNAseq_level_3/HT121P1-XB4-matrix.mtx.gz	HTAN WUSTL	HTA12_8_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_8_2004	HTA12_8_3012	Gene Expression	Raw Counts		313085	769	1461	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116999	HTA12	HTA12_8_3012	HTA12_8_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB1-barcodes.tsv.gz	HTAN WUSTL	HTA12_9_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2001	HTA12_9_3001	Other	Raw Counts		86679	984	6879	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116951	HTA12	HTA12_9_3001	HTA12_9_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB1-features.tsv.gz	HTAN WUSTL	HTA12_9_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2001	HTA12_9_3002	Other	Raw Counts		86679	984	6879	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116903	HTA12	HTA12_9_3002	HTA12_9_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB1-matrix.mtx.gz	HTAN WUSTL	HTA12_9_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2001	HTA12_9_3003	Gene Expression	Raw Counts		86679	984	6879	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117036	HTA12	HTA12_9_3003	HTA12_9_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB2-barcodes.tsv.gz	HTAN WUSTL	HTA12_9_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2002	HTA12_9_3004	Other	Raw Counts		88109	977	7343	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116958	HTA12	HTA12_9_3004	HTA12_9_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB2-features.tsv.gz	HTAN WUSTL	HTA12_9_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2002	HTA12_9_3005	Other	Raw Counts		88109	977	7343	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116881	HTA12	HTA12_9_3005	HTA12_9_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB2-matrix.mtx.gz	HTAN WUSTL	HTA12_9_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2002	HTA12_9_3006	Gene Expression	Raw Counts		88109	977	7343	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117044	HTA12	HTA12_9_3006	HTA12_9_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB3-barcodes.tsv.gz	HTAN WUSTL	HTA12_9_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2003	HTA12_9_3007	Other	Raw Counts		142016	1271	4977	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116953	HTA12	HTA12_9_3007	HTA12_9_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB3-features.tsv.gz	HTAN WUSTL	HTA12_9_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2003	HTA12_9_3008	Other	Raw Counts		142016	1271	4977	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116910	HTA12	HTA12_9_3008	HTA12_9_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB3-matrix.mtx.gz	HTAN WUSTL	HTA12_9_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2003	HTA12_9_3009	Gene Expression	Raw Counts		142016	1271	4977	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117015	HTA12	HTA12_9_3009	HTA12_9_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB4-barcodes.tsv.gz	HTAN WUSTL	HTA12_9_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2004	HTA12_9_3010	Other	Raw Counts		40450	556	15916	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116966	HTA12	HTA12_9_3010	HTA12_9_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB4-features.tsv.gz	HTAN WUSTL	HTA12_9_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2004	HTA12_9_3011	Other	Raw Counts		40450	556	15916	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116941	HTA12	HTA12_9_3011	HTA12_9_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT122P1-XB4-matrix.mtx.gz	HTAN WUSTL	HTA12_9_13	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_9_2004	HTA12_9_3012	Gene Expression	Raw Counts		40450	556	15916	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117047	HTA12	HTA12_9_3012	HTA12_9_2004		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB1-barcodes.tsv.gz	HTAN WUSTL	HTA12_10_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2001	HTA12_10_3001	Other	Raw Counts		152943	1246	3539	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116998	HTA12	HTA12_10_3001	HTA12_10_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB1-features.tsv.gz	HTAN WUSTL	HTA12_10_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2001	HTA12_10_3002	Other	Raw Counts		152943	1246	3539	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116920	HTA12	HTA12_10_3002	HTA12_10_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB1-matrix.mtx.gz	HTAN WUSTL	HTA12_10_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2001	HTA12_10_3003	Gene Expression	Raw Counts		152943	1246	3539	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117021	HTA12	HTA12_10_3003	HTA12_10_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB2-barcodes.tsv.gz	HTAN WUSTL	HTA12_10_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2002	HTA12_10_3004	Other	Raw Counts		72882	1371	7961	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116972	HTA12	HTA12_10_3004	HTA12_10_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB2-features.tsv.gz	HTAN WUSTL	HTA12_10_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2002	HTA12_10_3005	Other	Raw Counts		72882	1371	7961	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116939	HTA12	HTA12_10_3005	HTA12_10_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB2-matrix.mtx.gz	HTAN WUSTL	HTA12_10_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2002	HTA12_10_3006	Gene Expression	Raw Counts		72882	1371	7961	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117029	HTA12	HTA12_10_3006	HTA12_10_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB3-barcodes.tsv.gz	HTAN WUSTL	HTA12_10_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2003	HTA12_10_3007	Other	Raw Counts		108986	1417	5180	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116967	HTA12	HTA12_10_3007	HTA12_10_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB3-features.tsv.gz	HTAN WUSTL	HTA12_10_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2003	HTA12_10_3008	Other	Raw Counts		108986	1417	5180	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116896	HTA12	HTA12_10_3008	HTA12_10_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT123P1-XB3-matrix.mtx.gz	HTAN WUSTL	HTA12_10_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_10_2003	HTA12_10_3009	Gene Expression	Raw Counts		108986	1417	5180	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117017	HTA12	HTA12_10_3009	HTA12_10_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT124P1-XB1-barcodes.tsv.gz	HTAN WUSTL	HTA12_11_7, HTA12_11_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_11_2001	HTA12_11_3001	Other	Raw Counts		171011	1675	5362	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116965	HTA12	HTA12_11_3001	HTA12_11_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT124P1-XB1-features.tsv.gz	HTAN WUSTL	HTA12_11_7, HTA12_11_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_11_2001	HTA12_11_3002	Other	Raw Counts		171011	1675	5362	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116906	HTA12	HTA12_11_3002	HTA12_11_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT124P1-XB1-matrix.mtx.gz	HTAN WUSTL	HTA12_11_7, HTA12_11_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_11_2001	HTA12_11_3003	Gene Expression	Raw Counts		171011	1675	5362	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117038	HTA12	HTA12_11_3003	HTA12_11_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT124P1-XB2-barcodes.tsv.gz	HTAN WUSTL	HTA12_11_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_11_2002	HTA12_11_3004	Other	Raw Counts		126181	1434	3915	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116981	HTA12	HTA12_11_3004	HTA12_11_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT124P1-XB2-features.tsv.gz	HTAN WUSTL	HTA12_11_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_11_2002	HTA12_11_3005	Other	Raw Counts		126181	1434	3915	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116929	HTA12	HTA12_11_3005	HTA12_11_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT124P1-XB2-matrix.mtx.gz	HTAN WUSTL	HTA12_11_8	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_11_2002	HTA12_11_3006	Gene Expression	Raw Counts		126181	1434	3915	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117010	HTA12	HTA12_11_3006	HTA12_11_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB1-barcodes.tsv.gz	HTAN WUSTL	HTA12_12_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2001	HTA12_12_3001	Other	Raw Counts		126250	1403	4726	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116976	HTA12	HTA12_12_3001	HTA12_12_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB1-features.tsv.gz	HTAN WUSTL	HTA12_12_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2001	HTA12_12_3002	Other	Raw Counts		126250	1403	4726	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116933	HTA12	HTA12_12_3002	HTA12_12_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB1-matrix.mtx.gz	HTAN WUSTL	HTA12_12_9	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2001	HTA12_12_3003	Gene Expression	Raw Counts		126250	1403	4726	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117014	HTA12	HTA12_12_3003	HTA12_12_2001		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB2-barcodes.tsv.gz	HTAN WUSTL	HTA12_12_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2002	HTA12_12_3004	Other	Raw Counts		64935	1070	11298	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116961	HTA12	HTA12_12_3004	HTA12_12_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB2-features.tsv.gz	HTAN WUSTL	HTA12_12_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2002	HTA12_12_3005	Other	Raw Counts		64935	1070	11298	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116917	HTA12	HTA12_12_3005	HTA12_12_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB2-matrix.mtx.gz	HTAN WUSTL	HTA12_12_10	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2002	HTA12_12_3006	Gene Expression	Raw Counts		64935	1070	11298	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117046	HTA12	HTA12_12_3006	HTA12_12_2002		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB3-barcodes.tsv.gz	HTAN WUSTL	HTA12_12_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2003	HTA12_12_3007	Other	Raw Counts		44558	1242	9950	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116964	HTA12	HTA12_12_3007	HTA12_12_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB3-features.tsv.gz	HTAN WUSTL	HTA12_12_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2003	HTA12_12_3008	Other	Raw Counts		44558	1242	9950	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116919	HTA12	HTA12_12_3008	HTA12_12_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB3-matrix.mtx.gz	HTAN WUSTL	HTA12_12_11	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2003	HTA12_12_3009	Gene Expression	Raw Counts		44558	1242	9950	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51117031	HTA12	HTA12_12_3009	HTA12_12_2003		Release 3.0	Details	
sc_RNAseq_level_3/HT125P1-XB4-barcodes.tsv.gz	HTAN WUSTL	HTA12_12_12	scRNA-seq	Level 3	Pancreas NOS	Pancreatobiliary-type carcinoma	Synapse	gzip	HTA12_12_2004	HTA12_12_3010	Other	Raw Counts		42876	1129	10166	CellRanger	For each sample, we obtained the unfiltered feature-barcode matrix per sample by passing the demultiplexed FASTQs to Cell Ranger v.3.1.0 ‘count’ command using default parameters and the prebuilt GRCh38 genome reference v.3.0.0 (GRCh38 and Ensembl 93) for scRNA.	https://support.10xgenomics.com/single-cell-gene-expression/software/pipelines/latest/using/count	Cell Ranger v.3.1.0	syn51116963	HTA12	HTA12_12_3010	HTA12_12_2004		Release 3.0	Details	
